Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,882,Samoa,5510,Production,2910,Fish (farmed),2020,2020,tonnes,189.73,E,Estimated value
QCL,Crops and livestock products,882,Samoa,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,729.66,I,Imputed value
QCL,Crops and livestock products,882,Samoa,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,1290.31,E,Estimated value
QCL,Crops and livestock products,882,Samoa,5510,Production,2211,Milk,2020,2020,tonnes,1772.77,I,Imputed value
QCL,Crops and livestock products,882,Samoa,5510,Production,1802,Cane Sugar,2020,2020,tonnes,11.95,I,Imputed value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,1312,Bananas,2020,2020,tonnes,5062.39,I,Imputed value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,1212,Brassicas,2020,2020,tonnes,847.9,I,Imputed value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,1520.01,Cassava,2020,2020,tonnes,1388.3,I,Imputed value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,1640,Dark Chocolate,2020,2020,tonnes,3000,T,Unofficial figure
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,1610,Coffee,2020,2020,tonnes,7.65,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,231,Eggs,2020,2020,tonnes,186.44,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5513,Production,231,Eggs,2020,2020,1000 No,4336,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,112,Maize (Meal),2020,2020,tonnes,668,I,Imputed value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,197.38,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,21121,Poultry Meat,2020,2020,tonnes,623.4,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,7.96,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,496.37,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,4821.63,E,Estimated value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,888.85,I,Imputed value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,2165,Palm Oil,2020,2020,tonnes,3585.6,I,Imputed value
QCL,Crops and livestock products,678,Sao Tome and Principe,5510,Production,2211,Milk,2020,2020,tonnes,565.92,I,Imputed value
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,115,Barley (Beer),2020,2020,tonnes,438084,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1212,Brassicas,2020,2020,tonnes,14062,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,22251.01,Cheese,2020,2020,tonnes,126513.67,I,Imputed value
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1330,Wines,2020,2020,tonnes,101570,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,142,Groundnuts,2020,2020,tonnes,2023.49,E,Estimated value
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,231,Eggs,2020,2020,tonnes,351045.74,T,Unofficial figure
QCL,Crops and livestock products,682,Saudi Arabia,5513,Production,231,Eggs,2020,2020,1000 No,6500847,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,112,Maize (Meal),2020,2020,tonnes,59201,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,42000,T,Unofficial figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,21121,Poultry Meat,2020,2020,tonnes,900000,T,Unofficial figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,52189.25,I,Imputed value
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,2910,Fish (farmed),2020,2020,tonnes,135.06,I,Imputed value
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,109950.8,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,554075,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,14974.07,E,Estimated value
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,208884.2,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1510,Potatoes,2020,2020,tonnes,562309.8,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,2211,Milk,2020,2020,tonnes,2593771,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,113,Rice,2020,2020,tonnes,787,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,2161,Soybean Oil,2020,2020,tonnes,114700,T,Unofficial figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,1234,Tomatoes,2020,2020,tonnes,598774,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,554562,A,Official figure
QCL,Crops and livestock products,682,Saudi Arabia,5510,Production,22230.01,Beef (dairy herd),2020,2020,tonnes,205191.32,I,Imputed value
QCL,Crops and livestock products,686,Senegal,5510,Production,1312,Bananas,2020,2020,tonnes,36500,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,1212,Brassicas,2020,2020,tonnes,158412,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,1372,Soymilk,2020,2020,tonnes,8901.16,I,Imputed value
QCL,Crops and livestock products,686,Senegal,5510,Production,1520.01,Cassava,2020,2020,tonnes,1346474.34,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,142,Groundnuts,2020,2020,tonnes,1797486.11,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,231,Eggs,2020,2020,tonnes,59550,T,Unofficial figure
QCL,Crops and livestock products,686,Senegal,5513,Production,231,Eggs,2020,2020,1000 No,1191000,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,112,Maize (Meal),2020,2020,tonnes,761883.04,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,87490.14,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,21121,Poultry Meat,2020,2020,tonnes,121828.62,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,18157.14,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,18547.15,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,2910,Fish (farmed),2020,2020,tonnes,3792.98,E,Estimated value
QCL,Crops and livestock products,686,Senegal,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,61350,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,1379.9,Nuts,2020,2020,tonnes,3633.41,I,Imputed value
QCL,Crops and livestock products,686,Senegal,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,96.82,I,Imputed value
QCL,Crops and livestock products,686,Senegal,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,208960,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,2165,Palm Oil,2020,2020,tonnes,14000,T,Unofficial figure
QCL,Crops and livestock products,686,Senegal,5510,Production,1510,Potatoes,2020,2020,tonnes,147985,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,2211,Milk,2020,2020,tonnes,220666.67,E,Estimated value
QCL,Crops and livestock products,686,Senegal,5510,Production,113,Rice,2020,2020,tonnes,1349723.01,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,141,Tofu,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,686,Senegal,5510,Production,1802,Cane Sugar,2020,2020,tonnes,1380000,E,Estimated value
QCL,Crops and livestock products,686,Senegal,5510,Production,1530,Root Vegetables,2020,2020,tonnes,89730,A,Official figure
QCL,Crops and livestock products,686,Senegal,5510,Production,1234,Tomatoes,2020,2020,tonnes,135410,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1341,Apples,2020,2020,tonnes,489426,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,115,Barley (Beer),2020,2020,tonnes,490115,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1212,Brassicas,2020,2020,tonnes,179377.1,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,22251.01,Cheese,2020,2020,tonnes,53114,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1330,Wines,2020,2020,tonnes,160307,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,231,Eggs,2020,2020,tonnes,85275,A,Official figure
QCL,Crops and livestock products,688,Serbia,5513,Production,231,Eggs,2020,2020,1000 No,1705501,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,112,Maize (Meal),2020,2020,tonnes,7872607.29,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,66926,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,21121,Poultry Meat,2020,2020,tonnes,113978,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,2962,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,303530,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,2910,Fish (farmed),2020,2020,tonnes,6838,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,117,Oatmeal,2020,2020,tonnes,52135.34,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,35847.3,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,1634.37,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,38713.27,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1242,Peas,2020,2020,tonnes,27611.77,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1510,Potatoes,2020,2020,tonnes,664890.78,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,21641.01,Rapeseed Oil,2020,2020,tonnes,3851,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,2211,Milk,2020,2020,tonnes,1495000,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,2161,Soybean Oil,2020,2020,tonnes,65449,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,141,Tofu,2020,2020,tonnes,751577.73,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1354,Wine,2020,2020,tonnes,30483,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1801,Beet Sugar,2020,2020,tonnes,2018214.67,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,21631.01,Sunflower Oil,2020,2020,tonnes,212417,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,1234,Tomatoes,2020,2020,tonnes,103276.78,A,Official figure
QCL,Crops and livestock products,688,Serbia,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,2873503.49,A,Official figure
QCL,Crops and livestock products,690,Seychelles,5510,Production,1312,Bananas,2020,2020,tonnes,1990.21,I,Imputed value
QCL,Crops and livestock products,690,Seychelles,5510,Production,1520.01,Cassava,2020,2020,tonnes,232.56,E,Estimated value
QCL,Crops and livestock products,690,Seychelles,5510,Production,231,Eggs,2020,2020,tonnes,1163.22,E,Estimated value
QCL,Crops and livestock products,690,Seychelles,5513,Production,231,Eggs,2020,2020,1000 No,24749,E,Estimated value
QCL,Crops and livestock products,690,Seychelles,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,10.59,E,Estimated value
QCL,Crops and livestock products,690,Seychelles,5510,Production,21121,Poultry Meat,2020,2020,tonnes,528.04,I,Imputed value
QCL,Crops and livestock products,690,Seychelles,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,21.93,I,Imputed value
QCL,Crops and livestock products,690,Seychelles,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,403.49,I,Imputed value
QCL,Crops and livestock products,690,Seychelles,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,488.25,E,Estimated value
QCL,Crops and livestock products,690,Seychelles,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,2621.65,E,Estimated value
QCL,Crops and livestock products,690,Seychelles,5510,Production,2211,Milk,2020,2020,tonnes,83.7,E,Estimated value
QCL,Crops and livestock products,690,Seychelles,5510,Production,1234,Tomatoes,2020,2020,tonnes,434.5,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1520.01,Cassava,2020,2020,tonnes,1690168,A,Official figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1640,Dark Chocolate,2020,2020,tonnes,18000,T,Unofficial figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1610,Coffee,2020,2020,tonnes,2400,T,Unofficial figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,142,Groundnuts,2020,2020,tonnes,58814,A,Official figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,231,Eggs,2020,2020,tonnes,11624.22,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5513,Production,231,Eggs,2020,2020,1000 No,247324,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,112,Maize (Meal),2020,2020,tonnes,26549,A,Official figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,9990.92,I,Imputed value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,21121,Poultry Meat,2020,2020,tonnes,20659.28,I,Imputed value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,1673.32,I,Imputed value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,1490.86,I,Imputed value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,2910,Fish (farmed),2020,2020,tonnes,644.67,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,111027.23,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,94688.29,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,75639.72,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,339935.53,E,Estimated value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,2165,Palm Oil,2020,2020,tonnes,75000,T,Unofficial figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,2211,Milk,2020,2020,tonnes,154195.29,I,Imputed value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,113,Rice,2020,2020,tonnes,1049795,A,Official figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1802,Cane Sugar,2020,2020,tonnes,80784.64,I,Imputed value
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1530,Root Vegetables,2020,2020,tonnes,195016,A,Official figure
QCL,Crops and livestock products,694,Sierra Leone,5510,Production,1234,Tomatoes,2020,2020,tonnes,20198.75,E,Estimated value
QCL,Crops and livestock products,702,Singapore,5510,Production,1312,Bananas,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,702,Singapore,5510,Production,1212,Brassicas,2020,2020,tonnes,652.97,E,Estimated value
QCL,Crops and livestock products,702,Singapore,5510,Production,1520.01,Cassava,2020,2020,tonnes,0.31,I,Imputed value
QCL,Crops and livestock products,702,Singapore,5510,Production,231,Eggs,2020,2020,tonnes,36951.8,A,Official figure
QCL,Crops and livestock products,702,Singapore,5513,Production,231,Eggs,2020,2020,1000 No,615863,A,Official figure
QCL,Crops and livestock products,702,Singapore,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,34.75,I,Imputed value
QCL,Crops and livestock products,702,Singapore,5510,Production,21121,Poultry Meat,2020,2020,tonnes,86455.47,I,Imputed value
QCL,Crops and livestock products,702,Singapore,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,9.96,I,Imputed value
QCL,Crops and livestock products,702,Singapore,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,27781.24,I,Imputed value
QCL,Crops and livestock products,702,Singapore,5510,Production,1253.01,Onions & Leeks,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,702,Singapore,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,4.8,E,Estimated value
QCL,Crops and livestock products,702,Singapore,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,22069.99,A,Official figure
QCL,Crops and livestock products,702,Singapore,5510,Production,2161,Soybean Oil,2020,2020,tonnes,3400,T,Unofficial figure
QCL,Crops and livestock products,702,Singapore,5510,Production,1802,Cane Sugar,2020,2020,tonnes,0,M,"Missing value (data cannot exist, not applicable)"
QCL,Crops and livestock products,702,Singapore,5510,Production,1530,Root Vegetables,2020,2020,tonnes,0.13,I,Imputed value
QCL,Crops and livestock products,702,Singapore,5510,Production,1234,Tomatoes,2020,2020,tonnes,30.74,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1341,Apples,2020,2020,tonnes,28430,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1312,Bananas,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,115,Barley (Beer),2020,2020,tonnes,679400,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1212,Brassicas,2020,2020,tonnes,10470,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,22251.01,Cheese,2020,2020,tonnes,32853.63,I,Imputed value
QCL,Crops and livestock products,703,Slovakia,5510,Production,1330,Wines,2020,2020,tonnes,46920,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,231,Eggs,2020,2020,tonnes,46163.71,T,Unofficial figure
QCL,Crops and livestock products,703,Slovakia,5513,Production,231,Eggs,2020,2020,1000 No,824352,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,112,Maize (Meal),2020,2020,tonnes,1642670,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,10920,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,330,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,70480,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,117,Oatmeal,2020,2020,tonnes,33040,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1379.9,Nuts,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,1860,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,13200,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1242,Peas,2020,2020,tonnes,2190,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1510,Potatoes,2020,2020,tonnes,166200,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,21641.01,Rapeseed Oil,2020,2020,tonnes,85300,T,Unofficial figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,2211,Milk,2020,2020,tonnes,917690,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,113,Rice,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,2161,Soybean Oil,2020,2020,tonnes,5200,T,Unofficial figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,141,Tofu,2020,2020,tonnes,132200,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1354,Wine,2020,2020,tonnes,1110,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1801,Beet Sugar,2020,2020,tonnes,1272970,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,21631.01,Sunflower Oil,2020,2020,tonnes,18100,T,Unofficial figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,1234,Tomatoes,2020,2020,tonnes,14220,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,2133330,A,Official figure
QCL,Crops and livestock products,703,Slovakia,5510,Production,22230.01,Beef (dairy herd),2020,2020,tonnes,18900,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1341,Apples,2020,2020,tonnes,66120,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1312,Bananas,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,115,Barley (Beer),2020,2020,tonnes,122180,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1212,Brassicas,2020,2020,tonnes,27480,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,22251.01,Cheese,2020,2020,tonnes,15560,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1330,Wines,2020,2020,tonnes,103780,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,231,Eggs,2020,2020,tonnes,23936.69,T,Unofficial figure
QCL,Crops and livestock products,705,Slovenia,5513,Production,231,Eggs,2020,2020,1000 No,419942,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,112,Maize (Meal),2020,2020,tonnes,429850,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,36500,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,21121,Poultry Meat,2020,2020,tonnes,67040,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,21116,Lamb & Mutton,2020,2020,tonnes,360,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,28950,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,2910,Fish (farmed),2020,2020,tonnes,1293,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,117,Oatmeal,2020,2020,tonnes,3230,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,2167,Olive Oil,2020,2020,tonnes,698.66,I,Imputed value
QCL,Crops and livestock products,705,Slovenia,5510,Production,1329,Citrus Fruit,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,840,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,29868,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1242,Peas,2020,2020,tonnes,630,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1510,Potatoes,2020,2020,tonnes,89880,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,2211,Milk,2020,2020,tonnes,630650,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,113,Rice,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,141,Tofu,2020,2020,tonnes,5010,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1354,Wine,2020,2020,tonnes,2020,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1801,Beet Sugar,2020,2020,tonnes,7430,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,1234,Tomatoes,2020,2020,tonnes,10240,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,111,Wheat & Rye (Bread),2020,2020,tonnes,158180,A,Official figure
QCL,Crops and livestock products,705,Slovenia,5510,Production,22230.01,Beef (dairy herd),2020,2020,tonnes,33740,A,Official figure
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1312,Bananas,2020,2020,tonnes,317.98,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1520.01,Cassava,2020,2020,tonnes,3081.28,E,Estimated value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1640,Dark Chocolate,2020,2020,tonnes,4500,T,Unofficial figure
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,231,Eggs,2020,2020,tonnes,582.56,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5513,Production,231,Eggs,2020,2020,1000 No,13548,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,765.17,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,21121,Poultry Meat,2020,2020,tonnes,283.68,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,21113.01,Pig Meat,2020,2020,tonnes,2588.83,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1359.9,Other Fruit,2020,2020,tonnes,27627.07,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1379.9,Nuts,2020,2020,tonnes,332.5,E,Estimated value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1709.9,Other Pulses,2020,2020,tonnes,6634.55,E,Estimated value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1290.9,Other Vegetables,2020,2020,tonnes,6009.44,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,2165,Palm Oil,2020,2020,tonnes,30000,T,Unofficial figure
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,2211,Milk,2020,2020,tonnes,3122.89,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,113,Rice,2020,2020,tonnes,2742.52,I,Imputed value
QCL,Crops and livestock products,90,Solomon Islands,5510,Production,1530,Root Vegetables,2020,2020,tonnes,106479.73,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,1312,Bananas,2020,2020,tonnes,23684.31,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,1520.01,Cassava,2020,2020,tonnes,96535.38,I,Imputed value
QCL,Crops and livestock products,706,Somalia,5510,Production,142,Groundnuts,2020,2020,tonnes,8193.44,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,231,Eggs,2020,2020,tonnes,2655.33,I,Imputed value
QCL,Crops and livestock products,706,Somalia,5513,Production,231,Eggs,2020,2020,1000 No,66383,I,Imputed value
QCL,Crops and livestock products,706,Somalia,5510,Production,112,Maize (Meal),2020,2020,tonnes,75000,T,Unofficial figure
QCL,Crops and livestock products,706,Somalia,5510,Production,21111.01,Beef (beef herd),2020,2020,tonnes,55000,E,Estimated value
QCL,Crops and livestock products,706,Somalia,5510,Production,21121,Poultry Meat,2020,2020,tonnes,3883.52,I,Imputed value
